street_name,municipality,postcode,count
Kirchenweg,Seukendorf,90556,1
Kirchenweg,Schönbrunn i.Steigerwald,96185,1
Kirchenweg,Schmalfeld,24640,1
Kirchenweg,Schemmerhofen,88433,1
Kirchenweg,Pfronten,87459,1
Kirchenweg,Pegnitz,91257,1
Kirchenweg,Ohlweiler,55469,1
Kirchenweg,Norderbrarup,24392,1
Kirchenweg,Neckargerach,69437,1
Kirchenweg,Meitingen,86405,1
Kirchenweg,Lindberg,94227,1
Kirchenweg,Greding,91171,1
Kirchenweg,Forst,76694,1
Kirchenweg,Erlangen,91056,1
Kirchenweg,Bobingen,86399,1
Kirchenweg,Bidingen,87651,1
Kirchenweg,Babensham,83547,1
Kirchenweg,Augsburg,86161,1
Kirchenweg,Abensberg,93326,1
Kirchenstraße,Wilhermsdorf,91452,1
Kirchenstraße,Waren (Müritz),17192,1
Kirchenstraße,Varel,26316,1
Kirchenstraße,Uehlfeld,91486,1
Kirchenweg,Spalt,91174,1
Kirchenweg,Starnberg,82319,1
Kirchenweg,Weyarn,83629,1
Kirchgasse,Eschlkam,93458,1
Kirchgasse,Höchstädt a.d.Donau,89420,1
Kirchgasse,Hagelstadt,93095,1
Kirchgasse,Gundelsheim,74831,1
Kirchgasse,Großrudestedt,99195,1
Kirchgasse,Grimma,04668,1
Kirchgasse,Geyer,09468,1
Kirchgasse,Gelnhausen,63571,1
Kirchgasse,Geismar,37308,1
Kirchgasse,Gau-Heppenheim,55234,1
Kirchgasse,Flein,74223,1
Kirchgasse,Eggenfelden,84307,1
Kirchenweg,Wiesenthau,91369,1
Kirchgasse,Ebenshausen,99826,1
Kirchgasse,Dauchingen,78083,1
Kirchgasse,Blaufelden,74572,1
Kirchgasse,Bischofsheim a.d.Rhön,97653,1
Kirchgasse,Adelsried,86477,1
Kirchfeldstraße,Rinchnach,94269,1
Kirchfeldstraße,Jagsthausen,74249,1
Kirchfeldstraße,Gummersbach,51643,1
Kirchfeldstraße,Grafrath,82284,1
Kirchfeld,Coswig (Anhalt),06869,1
Kieler Straße,Bovenau,24796,1
Kiefernweg,Woltersdorf,21516,1
Kiefernweg,Wittdün auf Amrum,25946,1
Keltenstraße,Bräunlingen,78199,1
Keltergasse,Neudenau,74861,1
Keltenweg,Willanzheim,97348,1
Keltenweg,Mosbach,74821,1
Keltenweg,Mommenheim,55278,1
Keltenweg,Koblenz,56330,1
Keltenweg,Glonn,85625,1
Keltenweg,Egmating,85658,1
Keltenweg,Bondorf,71149,1
Keltenweg,Biebertal,35444,1
Keltenweg,Beckingen,66701,1
Keltenweg,Bad Wimpfen,74206,1
Keltenstraße,Waldmohr,66914,1
Keltenstraße,Vacha,36404,1
Keltenstraße,Schöntal,74214,1
Keltenstraße,Sasbach am Kaiserstuhl,79361,1
Keltenstraße,Pöttmes,86554,1
Keltenstraße,Polch,56751,1
Keltenstraße,Oberdischingen,89610,1
Keltenstraße,Inden,52459,1
Keltenstraße,Homburg,66424,1
Keltenstraße,Frittlingen,78665,1
Keltenstraße,Forstinning,85661,1
Keltenstraße,Düren,52351,1
Keltergasse,Rudersberg,73635,1
Keltergasse,Vaihingen an der Enz,71665,1
Kelterplatz,Besigheim,74354,1
Keplerstraße,Kaarst,41564,1
Kernerstraße,Bretzfeld,74626,1
Kernerstraße,Balingen,72336,1
Keplerstraße,Weinheim,69469,1
Keplerstraße,Waibstadt,74915,1
Keplerstraße,St. Leon-Rot,68789,1
Keplerstraße,Schierling,84069,1
Keplerstraße,Reutlingen,72762,1
Keplerstraße,Neunkirchen,66540,1
Keplerstraße,Neckartailfingen,72666,1
Keplerstraße,Ludwigsburg,71636,1
Keplerstraße,Ichenhausen,89335,1
Kelterplatz,Herrenberg,71083,1
Keplerstraße,Genthin,39307,1
Keplerstraße,Balingen,72336,1
Kelterweg,Worms,67550,1
Kelterweg,Schwäbisch Hall,74523,1
Kelterweg,Ravensburg,88214,1
Kelterweg,Fellbach,70734,1
Kelterweg,Backnang,71522,1
Kelterstraße,Pliezhausen,72124,1
Kelterstraße,Neidlingen,73272,1
Kelterstraße,Kernen im Remstal,71394,1
Keltenstraße,Dudenhofen,67373,1
Keltenstraße,Altheim,88499,1
Kiefernweg,Weingarten,76356,1
Keltenring,Ruderatshofen,87674,1
Katharinenstraße,Troisdorf,53844,1
Katharinenstraße,Schwäbisch Hall,74523,1
Katharinenstraße,Poppenricht,92284,1
Katharinenstraße,Münster,48145,1
Katharinenstraße,Knetzgau,97478,1
Katharinenstraße,Düsseldorf,40627,1
Katharinenstraße,Bonn,53123,1
Katharinenstraße,Albstadt,72461,1
Kastellstraße,Obernburg a.Main,63785,1
Kastellstraße,Künzing,94550,1
Kastellstraße,Isny im Allgäu,88316,1
Kastellstraße,Gundelfingen a.d.Donau,89423,1
Kastanienweg,Wüstheuterode,37318,1
Kastanienweg,Winsen (Luhe),21423,1
Kastanienweg,Wietmarschen,49835,1
Kastanienweg,Weilerswist,53919,1
Kastanienweg,Wedemark,30900,1
Kastanienweg,Wallscheid,54531,1
Kastanienweg,Wabern,34590,1
Kastanienweg,Suhl,98530,1
Kastanienweg,Spenge,32139,1
Kastanienweg,Sindelfingen,71063,1
Kastanienweg,Schwarmstedt,29690,1
Katharinenweg,Habach,82392,1
Katharinenweg,Höchstadt a.d.Aisch,91315,1
Katharinenweg,Kleve,47533,1
Kellerstraße,Brechen,65611,1
Keltenring,Altmannstein,93336,1
Kellerweg,Warstein,59581,1
Kellerweg,Treffelstein,93492,1
Kellerweg,Pfakofen,93101,1
Kellerweg,Markt Erlbach,91459,1
Kellerweg,Emersacker,86494,1
Kellerstraße,Weisendorf,91085,1
Kellerstraße,Rellingen,25469,1
Kellerstraße,Leutersdorf,02794,1
Kellerstraße,Halstenbek,25469,1
Kellerstraße,Bad Sülze,18334,1
Katharinenweg,Waldenbuch,71111,1
Kehrwieder,Radbruch,21449,1
Kehrwieder,Kappeln,24376,1
Kehrweg,Oberraden,56587,1
Kehrweg,Kollmar,25377,1
Kehrweg,Hildburghausen,98646,1
Kaulbachstraße,Berlin,12247,1
Kaulbachstraße,Amberg,92224,1
Kattowitzer Straße,Regensburg,93057,1
Kattowitzer Straße,Mülheim an der Ruhr,45470,1
Katharinenweg,Werne,59368,1
Kernerstraße,Landau in der Pfalz,76829,1
Kernerstraße,Neckarsulm,74172,1
Kernerstraße,Riedlingen,88499,1
Kernerstraße,Wimsheim,71299,1
Kiefernweg,Gevelsberg,58285,1
Kiefernweg,Friedberg,61169,1
Kiefernweg,Fredenbeck,21717,1
Kiefernweg,Flensburg,24944,1
Kiefernweg,Essen (Oldenburg),49632,1
Kiefernweg,Erlenbach a.Main,63906,1
Kiefernweg,Ense,59469,1
Kiefernweg,Emmelshausen,56281,1
Kiefernweg,Elsteraue,06729,1
Kiefernweg,Diepholz,49356,1
Kiefernweg,Dessau-Roßlau,06846,1
Kiefernweg,Dersenow,19260,1
Kiefernweg,Dersenow,19258,1
Kiefernweg,Büchenbach,91186,1
Kiefernweg,Breuna,34479,1
Kiefernweg,Boxberg/O.L.,02943,1
Kiefernweg,Bad Pyrmont,31812,1
Kiefernweg,Bad Lippspringe,33175,1
Kiefernweg,Bad Homburg v. d. Höhe,61352,1
Kiefernweg,Bad Brückenau,97769,1
Kiefernweg,Alsbach-Hähnlein,64665,1
Kiefernstraße,Winnenden,71364,1
Kiefernstraße,Weidenberg,95466,1
Kiefernweg,Goldbach,63773,1
Kiefernweg,Gummersbach,51647,1
Kiefernweg,Hamm (Sieg),57577,1
Kiefernweg,Neukirch,01936,1
Kiefernweg,Untersiemau,96253,1
Kiefernweg,Uetersen,25436,1
Kiefernweg,Taufkirchen,84416,1
Kiefernweg,Schömberg,75328,1
Kiefernweg,Schwendi,88477,1
Kiefernweg,Schwarzenbach a.Wald,95131,1
Kiefernweg,Schortens,26419,1
Kiefernweg,Schalkenbach,53426,1
Kiefernweg,Prezelle,29491,1
Kiefernweg,Oberursel,61440,1
Kiefernweg,Menden,58708,1
Kiefernweg,Hennstedt,25779,1
Kiefernweg,Marklohe,31608,1
Kiefernweg,Mantel,92708,1
Kiefernweg,Mandelbachtal,66399,1
Kiefernweg,Lastrup,49688,1
Kiefernweg,Königs Wusterhausen,15711,1
Kiefernweg,Kritzmow,18198,1
Kiefernweg,Kahl am Main,63796,1
Kiefernweg,Julbach,84387,1
Kiefernweg,Höxter,37671,1
Kiefernweg,Hitzhofen,85122,1
Kiefernstraße,Molbergen,49696,1
Kiefernstraße,Gera,07549,1
Kiefernstraße,Fresenburg,49762,1
Kesselweg,Berching,92334,1
Kettelerstraße,Laufach,63846,1
Kettelerstraße,Lastrup,49688,1
Kettelerstraße,Kevelaer,47626,1
Kettelerstraße,Illingen,66557,1
Kettelerstraße,Göcklingen,76831,1
Kettelerstraße,Flieden,36103,1
Kettelerstraße,Einhausen,64683,1
Kettelerstraße,Burghausen,84489,1
Kettelerstraße,Bochum,44803,1
Kettelerstraße,Barßel,26676,1
Kesselweg,Andechs,82346,1
Kettelerstraße,Metelen,48629,1
Kesselstraße,Pyrbaum,90602,1
Kesselstraße,Düsseldorf,40221,1
Kerschensteinerstraße,Soltau,29614,1
Kerschensteinerstraße,Schweinfurt,97422,1
Kerschensteinerstraße,Mainz,55122,1
Kerschensteinerstraße,Bayreuth,95448,1
Kernerweg,Weinstadt,71384,1
Kernerweg,Urbach,73660,1
Kernerweg,Remshalden,73630,1
Kernerweg,Altbach,73776,1
Kettelerstraße,Merzig,66663,1
Kettelerstraße,Nürnberg,90469,1
Kiefernstraße,Erding,85435,1
Kiebitzweg,Hamburg,22111,1
Kiefernstraße,Berching,92334,1
Kiebitzweg,Weener,26826,1
Kiebitzweg,Syke,28857,1
Kiebitzweg,Stade,21682,1
Kiebitzweg,Schwarzenbach a.d.Saale,95126,1
Kiebitzweg,Langeoog,26465,1
Kiebitzweg,Laatzen,30880,1
Kiebitzweg,Köln,50829,1
Kiebitzweg,Kirchheim unter Teck,73230,1
Kiebitzweg,Heuchelheim,35452,1
Kiebitzweg,Hagen,58119,1
Kettelerstraße,St. Leon-Rot,68789,1
Kiebitzweg,Friedberg,61169,1
Kiebitzweg,Berlin,13129,1
Kiebitzstraße,Nordhorn,48529,1
Kiebitzstraße,Melle,49324,1
Kiebitzstraße,Hiddenhausen,32120,1
Kiebitzstraße,Euskirchen,53881,1
Kettelerstraße,Werl,59457,1
Kettelerstraße,Weißenhorn,89264,1
Kettelerstraße,Viersen,41751,1
Kettelerstraße,Trebur,65468,1
Kreuzweg,Östringen,76684,1
Kreuzweg,Ötigheim,76470,1
Kreuzäcker,Deggendorf,94469,1
Lindenstraße,Hauzenberg,94051,1
Lindenstraße,Küstriner Vorland,15328,1
Lindenstraße,Köthen (Anhalt),06366,1
Lindenstraße,Königsbrunn,86343,1
Lindenstraße,Köln,50674,1
Lindenstraße,Köditz,95189,1
Lindenstraße,Kupferzell,74635,1
Lindenstraße,Kreba-Neudorf,02906,1
Lindenstraße,Kornwestheim,70806,1
Lindenstraße,Klosterlechfeld,86836,1
Lindenstraße,Kassel,34131,1
Lindenstraße,Jockgrim,76751,1
Lindenstraße,Ingoldingen,88456,1
Lindenstraße,Huglfing,82386,1
Lindenstraße,Holdorf,49451,1
Lindenstraße,Hohentengen,88367,1
Lindenstraße,Hohenleipisch,04934,1
Lindenstraße,Herzogenrath,52134,1
Lindenstraße,Hermsdorf,01945,1
Lindenstraße,Hemslingen,27386,1
Lindenstraße,Hemsbach,69502,1
Lindenstraße,Helbra,06311,1
Lindenstraße,Heidesee,15754,1
Lindenstraße,Hecklingen,39444,1
Lindenstraße,Landstuhl,66849,1
Lindenstraße,Lauterbach,36341,1
Lindenstraße,Lindenberg,17111,1
Lindenstraße,Melchow,16230,1
Lindenstraße,Pudagla,17429,1
Lindenstraße,Osterholz-Scharmbeck,27711,1
Lindenstraße,Offenbach am Main,63071,1
Lindenstraße,Oberrot,74420,1
Lindenstraße,Nohfelden,66625,1
Lindenstraße,Niederbachheim,56357,1
Lindenstraße,Neustadt an der Weinstraße,67433,1
Lindenstraße,Nabburg,92507,1
Lindenstraße,Monheim am Rhein,40789,1
Lindenstraße,Meschede,59872,1
Lindenstraße,Marxzell,76359,1
Lindenstraße,Linnich,52441,1
Lindenstraße,Marktredwitz,95615,1
Lindenstraße,Markt Wald,86865,1
Lindenstraße,Lüder,29394,1
Lindenstraße,Lübbecke,32312,1
Lindenstraße,Löwenberger Land,16775,1
Lindenstraße,Löchgau,74369,1
Lindenstraße,Lugau/Erzgebirge,09385,1
Lindenstraße,Ludwigsstadt,96337,1
Lindenstraße,Ludwigshafen am Rhein,67065,1
Lindenstraße,Lossatal,04808,1
Lindenstraße,Hechingen,72379,1
Lindenstraße,Harpstedt,27243,1
Lindenstraße,Ratingen,40885,1
Lindenstraße,Gumtow,16866,1
Lindenstraße,Burgstädt,09217,1
Lindenstraße,Burgbrohl,56659,1
Lindenstraße,Buchbach,84428,1
Lindenstraße,Bous,66359,1
Lindenstraße,Bokholt-Hanredder,25335,1
Lindenstraße,Blindheim,89434,1
Lindenstraße,Birkenfeld,97834,1
Lindenstraße,Betzdorf,57518,1
Lindenstraße,Besitz,19258,1
Lindenstraße,Bersenbrück,49593,1
Lindenstraße,Bernau,16321,1
Lindenstraße,Bensheim,64625,1
Lindenstraße,Beltheim,56290,1
Lindenstraße,Beckingen,66701,1
Lindenstraße,Barnstorf,49406,1
Lindenstraße,Bad Zwesten,34596,1
Lindenstraße,Bad Vilbel,61118,1
Lindenstraße,Bad Schwartau,23611,1
Lindenstraße,Bad Berleburg,57319,1
Lindenstraße,Bacharach,55422,1
Lindenstraße,Auerbach,08209,1
Lindenstraße,Ansbach,91522,1
Lindenstraße,Alteglofsheim,93096,1
Lindenstraße,Bürstadt,68642,1
Lindenstraße,Büttelborn,64572,1
Lindenstraße,Colbitz,39326,1
Lindenstraße,Eichendorf,94428,1
Lindenstraße,Groß Köris,15746,1
Lindenstraße,Grasberg,28879,1
Lindenstraße,Gierstädt,99100,1
Lindenstraße,Gerolstein,54568,1
Lindenstraße,Gernrode,37339,1
Lindenstraße,Genthin,39307,1
Lindenstraße,Friemar,99869,1
Lindenstraße,Falkenberg,16259,1
Lindenstraße,Extertal,32699,1
Lindenstraße,Erfurt,99095,1
Lindenstraße,Echzell,61209,1
Lindenstraße,Dachsbach,91462,1
Lindenstraße,Ebern,96106,1
Lindenstraße,Düsseldorf,40235,1
Lindenstraße,Dröbischau,07426,1
Lindenstraße,Dortmund,44289,1
Lindenstraße,Dombühl,91601,1
Lindenstraße,Ditzingen,71254,1
Lindenstraße,Dingolshausen,97497,1
Lindenstraße,Dietzenbach,63128,1
Lindenstraße,Diekhof,18299,1
Lindenstraße,Dettingen unter Teck,73265,1
Lindenstraße,Ralbitz-Rosenthal,01920,1
Lindenstraße,Rehau,95111,1
Lindenring,Bad Dürkheim,67098,1
Lindenweg,Bendorf,56170,1
Lindenweg,Homberg,34576,1
Lindenweg,Hohenpeißenberg,82383,1
Lindenweg,Hilgenroth,57612,1
Lindenweg,Havelberg,39539,1
Lindenweg,Harsdorf,95499,1
Lindenweg,Hamburg,22395,1
Lindenweg,Göttingen,37079,1
Lindenweg,Gohrisch,01824,1
Lindenweg,Goethestadt Bad Lauchstädt,06246,1
Lindenweg,Gilserberg,34630,1
Lindenweg,Geslau,91608,1
Lindenweg,Gelenau/Erzgeb.,09423,1
Lindenweg,Gelbensande,18182,1
Lindenweg,Garching an der Alz,84518,1
Lindenweg,Eschborn,65760,1
Lindenweg,Elchingen,89275,1
Lindenweg,Eggingen,79805,1
Lindenweg,Dörfles-Esbach,96487,1
Lindenweg,Dietzenbach,63128,1
Lindenweg,Büdesheim,54610,1
Lindenweg,Burghaslach,96152,1
Lindenweg,Burg Stargard,17094,1
Lindenweg,Berlin,12249,1
Lindenweg,Insel Poel,23999,1
Lindenweg,Karlsruhe,76189,1
Lindenweg,Kranichfeld,99448,1
Lindenweg,Niedereschach,78078,1
Lindenweg,Rüthen,59602,1
Lindenweg,Rudolstadt,07407,1
Lindenweg,Rosenthal,35119,1
Lindenweg,Rohr i.NB,93352,1
Lindenweg,Rhönblick,98617,1
Lindenweg,Rhauderfehn,26817,1
Lindenweg,Ralbitz-Rosenthal,01920,1
Lindenweg,Pfronten,87459,1
Lindenweg,Parsberg,92331,1
Lindenweg,Niederschönenfeld,86694,1
Lindenweg,Mötzing,93099,1
Lindenweg,Köln,50858,1
Lindenweg,Milower Land,14715,1
Lindenweg,Meßkirch,88605,1
Lindenweg,Meißenheim,77974,1
Lindenweg,Mandelbachtal,66399,1
Lindenweg,Lübbow,29488,1
Lindenweg,Lindau,24214,1
Lindenweg,Limbach-Oberfrohna,09212,1
Lindenweg,Lautertal,64686,1
Lindenweg,Laichingen,89150,1
Lindenweg,Königsdorf,82549,1
Lindenweg,Bergen,83346,1
Lindenweg,Beilstein,71717,1
Lindenstraße,Renkenberge,49762,1
Lindenweg,Barsinghausen,30890,1
Lindenstraße,Tribsees,18465,1
Lindenstraße,Todtnau,79674,1
Lindenstraße,Tellingstedt,25782,1
Lindenstraße,Südeichsfeld,99988,1
Lindenstraße,Söllingen,38387,1
Lindenstraße,Söhlde,31185,1
Lindenstraße,Steinberg am See,92449,1
Lindenstraße,Sprötau,99610,1
Lindenstraße,Sersheim,74372,1
Lindenstraße,Selmsdorf,23923,1
Lindenstraße,Seligenstadt,63500,1
Lindenstraße,Schüttorf,48465,1
Lindenstraße,Schönwalde,17309,1
Lindenstraße,Schotten,63679,1
Lindenstraße,Sandersdorf-Brehna,06792,1
Lindenstraße,Rümpel,23843,1
Lindenstraße,Roßdorf,64380,1
Lindenstraße,Rostock,18055,1
Lindenstraße,Rommerskirchen,41569,1
Lindenstraße,Ribnitz-Damgarten,18311,1
Lindenstraße,Rheinmünster,77836,1
Lindenstraße,Rhauderfehn,26810,1
Lindenstraße,Reutlingen,72764,1
Lindenstraße,Ulm,89077,1
Lindenstraße,Unterföhring,85774,1
Lindenstraße,Vechelde,38159,1
Lindenstraße,Wöhrden,25797,1
Lindenweg,Bad Schlema,08301,1
Lindenweg,Bad Lippspringe,33175,1
Lindenweg,Auhagen,31553,1
Lindenweg,Auetal,31749,1
Lindenweg,Altmärkische Höhe,39606,1
Lindenweg,Altenstadt,63674,1
Lindenweg,Albbruck,79774,1
Lindenweg,Agathenburg,21684,1
Lindenstraße,Üchtelhausen,97532,1
Lindenstraße,Ziegelheim,04618,1
Lindenstraße,Wolpertshausen,74549,1
Lindenstraße,Wartmannsroth,97797,1
Lindenstraße,Wingerode,37327,1
Lindenstraße,Wilsdruff,01737,1
Lindenstraße,Westerngrund,63825,1
Lindenstraße,Wesseling,50389,1
Lindenstraße,Weinheim,69469,1
Lindenstraße,Weilheim,79809,1
Lindenstraße,Weil,86947,1
Lindenstraße,Wehrheim,61273,1
Lindenstraße,Wedemark,30900,1
Lindenstraße,Wedel,22880,1
Lindenring,Mittenwalde,15749,1
Lindenring,Altenburg,04600,1
Lessingstraße,Walldorf,69190,1
Liegnitzer Straße,Nordenham,26954,1
Lilienstraße,Großbottwar,71723,1
Lilienstraße,Friedrichsthal,66299,1
Lilienstraße,Friedberg (Bayern),86316,1
Lilienstraße,Ebensfeld,96250,1
Lilienstraße,Breuberg,64747,1
Lilienstraße,Bad Kissingen,97688,1
Lilienstraße,Augustdorf,32832,1
Lilienstraße,Altensteig,72213,1
Liliencronstraße,Teltow,14513,1
Ligusterweg,Sonnenbühl,72820,1
Ligusterweg,Luckenwalde,14943,1
Ligusterweg,Lindwedel,29690,1
Ligusterweg,Laichingen,89150,1
Ligusterweg,Hüllhorst,32609,1
Ligusterweg,Hagen,58091,1
Ligusterweg,Grünsfeld,97947,1
Ligusterweg,Graben,86836,1
Ligusterweg,Garrel,49681,1
Ligusterweg,Dortmund,44289,1
Liegnitzer Weg,Dorsten,46282,1
Liegnitzer Straße,Weyhe,28844,1
Liegnitzer Straße,Waldbröl,51545,1
Liegnitzer Straße,Siegen,57072,1
Lilienstraße,Hagen,58095,1
Lilienstraße,Ihlow,26632,1
Lilienstraße,Königsbrunn,86343,1
Lilienstraße,Wedemark,30900,1
Lilienweg,Bremen,28219,1
Lilienweg,Braunschweig,38108,1
Lilienweg,Berlin,13089,1
Lilienthalstraße,Wiesbaden,65205,1
Lilienthalstraße,Oldenburg,26129,1
Lilienthalstraße,Nordhorn,48527,1
Lilienthalstraße,Isernhagen,30916,1
Lilienthalstraße,Gifhorn,38518,1
Lilienthalstraße,Erlangen,91058,1
Lilienthalstraße,Diespeck,91456,1
Lilienstraße,Wabern,34590,1
Lilienstraße,Mömbris,63776,1
Lilienstraße,Velden,84149,1
Lilienstraße,Thannhausen,86470,1
Lilienstraße,Tettnang,88069,1
Lilienstraße,Schwalbach (Saar),66773,1
Lilienstraße,Sasbach,77880,1
Lilienstraße,Salzhemmendorf,31020,1
Lilienstraße,Rödermark,63322,1
Lilienstraße,Rendsburg,24768,1
Lilienstraße,Porta Westfalica,32457,1
Lilienstraße,München,81669,1
Liegnitzer Straße,Nürnberg,90473,1
Liegnitzer Straße,Ilsede,31246,1
Lilienweg,Esslingen am Neckar,73730,1
Liegnitzer Straße,Hohenlockstedt,25551,1
Liebermannstraße,Bayreuth,95447,1
Lichtensteinstraße,Reichenbach an der Fils,73262,1
Lichtensteinstraße,Münsingen,72525,1
Lichtensteinstraße,München,81375,1
Lichtensteinstraße,Eislingen/Fils,73054,1
Lichtenbergstraße,Kehl,77694,1
Lichtenbergstraße,Brieselang,14656,1
Lichtenberger Straße,Wolfsburg,38448,1
Lichtenberger Straße,Hamburg,22045,1
Lichtenberger Straße,Großbottwar,71723,1
Libellenweg,Wismar,23966,1
Libellenweg,Prutting,83134,1
Libellenweg,Petershagen,32469,1
Libellenweg,Niederau,01689,1
Leuschnerstraße,Unterhaching,82008,1
Leuschnerstraße,Lübeck,23566,1
Leuschnerstraße,Ludwigsburg,71642,1
Leuschnerstraße,Hamburg,21031,1
Lettenweg,Leinburg,91227,1
Lessingweg,Korb,71404,1
Lessingstraße,Wölfersheim,61200,1
Lessingstraße,Wildau,15745,1
Lessingstraße,Wiesbaden,65185,1
Liebermannstraße,Berlin,13088,1
Liebermannstraße,Burgdorf,31303,1
Liebermannstraße,Duisburg,47179,1
Liebigstraße,Ibbenbüren,49479,1
Liegnitzer Straße,Harsum,31177,1
Liegnitzer Straße,Ebhausen,72224,1
Liebknechtstraße,Magdeburg,39110,1
Liebknechtstraße,Dessau-Roßlau,06846,1
Liebigstraße,Weiterstadt,64331,1
Liebigstraße,München,80538,1
Liebigstraße,Ludwigshafen am Rhein,67063,1
Liebigstraße,Lengerich,49525,1
Liebigstraße,Langenfeld (Rheinland),40764,1
Liebigstraße,Köln,50823,1
Liebigstraße,Hof,95028,1
Liebermannstraße,Minden,32429,1
Liebigstraße,Herne,44627,1
Liebigstraße,Fürstenfeldbruck,82256,1
Liebigstraße,Friedberg (Bayern),86316,1
Liebigstraße,Frankfurt am Main,60323,1
Liebigstraße,Ennigerloh,59320,1
Liebigstraße,Düren,52349,1
Liebigstraße,Bitterfeld-Wolfen,06766,1
Liebigstraße,Bernburg,06406,1
Liebfrauenstraße,Bad Harzburg,38667,1
Liebermannstraße,Seelze,30926,1
Lilienweg,Burghausen,84489,1
Lilienweg,Gladenbach,35075,1
Lindenring,Adelheidsdorf,29352,1
Lindenallee,Lienen,49536,1
Lindengasse,Kleinostheim,63801,1
Lindenbergstraße,Schmelz,66839,1
Lindenbergstraße,Goldkronach,95497,1
Lindenbergstraße,Emmendingen,79312,1
Lindenberg,Leonberg,71229,1
Lindenallee,Worms,67549,1
Lindenallee,Wernigerode,38855,1
Lindenallee,Traventhal,23795,1
Lindenallee,Sülfeld,23867,1
Lindenallee,Stendal,39576,1
Lindenallee,Seedorf,23883,1
Lindenallee,Schlitz,36110,1
Lindenallee,Schenefeld,22869,1
Lindenallee,Ruhwinkel,24601,1
Lindenallee,Prötzel,15345,1
Lindenallee,Priestewitz,01561,1
Lindenallee,Potsdam,14469,1
Lindenallee,Odenthal,51519,1
Lindenallee,Nordkirchen,59394,1
Lindenallee,Lützow,19209,1
Lindenallee,Lößnitz,08294,1
Lindenallee,Ludwigsau,36251,1
Lindenallee,Luckau,15926,1
Lindengasse,Leipzig,04356,1
Lindengasse,Villingen-Schwenningen,78056,1
Lindengasse,Zell,93199,1
Lindenplatz,Brünzow,17509,1
Lindenplatz,Wächtersbach,63607,1
Lindenplatz,Witzenhausen,37217,1
Lindenplatz,Vreden,48691,1
Lindenplatz,Taunusstein,65232,1
Lindenplatz,Singen (Hohentwiel),78224,1
Lindenplatz,Schwaigern,74193,1
Lindenplatz,Schonungen,97453,1
Lindenplatz,Rötha,04571,1
Lindenplatz,Haldensleben,39343,1
Lindenplatz,Göppingen,73037,1
Lindenplatz,Bielefeld,33609,1
Lindenhof,Brakel,33034,1
Lindenplatz,Bad Wildbad,75323,1
Lindenhof,Tuningen,78609,1
Lindenhof,Simmerath,52152,1
Lindenhof,Rimsberg,55765,1
Lindenhof,Nörvenich,52388,1
Lindenhof,Mössingen,72116,1
Lindenhof,Hohenkirchen,23968,1
Lindenhof,Gleichen,37130,1
Lindenhof,Dreis,54518,1
Lindenhof,Brühl,50321,1
Lindenallee,Lindlar,51789,1
Lindenallee,Jever,26441,1
Lilienweg,Haiger,35708,1
Lindenallee,Elsterheide,02979,1
Lilienweg,Zwickau,08058,1
Lilienweg,Zossen,15806,1
Lilienweg,Wäschenbeuren,73116,1
Lilienweg,Wurster Nordseeküste,27639,1
Lilienweg,Westerstede,26655,1
Lilienweg,Satteldorf,74589,1
Lilienweg,Rösrath,51503,1
Lilienweg,Querfurt,06268,1
Lilienweg,Prüm,54595,1
Lilienweg,Ottweiler,66564,1
Lilienweg,Odelzhausen,85235,1
Lilienweg,Norderstedt,22850,1
Lilienweg,Nittenau,93149,1
Lilienweg,Michendorf,14552,1
Lilienweg,Memmingen,87700,1
Lilienweg,Malsch,69254,1
Lilienweg,Lennestadt,57368,1
Lilienweg,Lehrte,31275,1
Lilienweg,Krumbach (Schwaben),86381,1
Lilienweg,Kirchheim bei München,85551,1
Lilienweg,Hilter,49176,1
Lilienweg,Hiddenhausen,32120,1
Lilienweg,Heuchelheim,35452,1
Limbacher Straße,Bad Münstereifel,53902,1
Limbacher Straße,Chemnitz,09113,1
Limbacher Straße,Hirz-Maulsbach,57635,1
Limesweg,Stödtlen,73495,1
Lindenallee,Eiterfeld,36132,1
Lindenallee,Domsühl,19374,1
Lindenallee,Cremlingen,38162,1
Lindenallee,Brünzow,17509,1
Lindenallee,Angermünde,16278,1
Lindenallee,Aichach,86551,1
Lindberghstraße,Parchim,19370,1
Lindauer Straße,Weißensberg,88138,1
Lindauer Straße,Tettnang,88069,1
Lindauer Straße,Heimenkirch,88178,1
Limesweg,Hammerstein,56598,1
Limbacher Straße,Kircheib,57635,1
Limesweg,Großerlach,71577,1
Limesweg,Ellingen,91792,1
Limesstraße,Rosbach v. d. Höhe,61191,1
Limesstraße,Eschborn,65760,1
Limburgstraße,Ellerstadt,67158,1
Limburgstraße,Böhl-Iggelheim,67459,1
Limburger Straße,Schiesheim,65623,1
Limburger Straße,Limburg a. d. Lahn,65552,1
Limburger Straße,Diez,65582,1
Limbacher Straße,Mühlau,09241,1
Lindenweg,Scheidegg,88175,1
Lindenweg,Schwanstetten,90596,1
Lindenweg,Schönewalde,04916,1
Lärchenweg,St. Georgen im Schwarzwald,78112,1
Löwenzahnweg,Münster,48157,1
Löwenzahnweg,Lingen (Ems),49808,1
Löwenzahnweg,Hamburg,22549,1
Lönsweg,Tostedt,21255,1
Lönsweg,Schortens,26419,1
Lönsweg,Rietberg,33397,1
Lönsweg,Lotte,49504,1
